timestamp,machine_id,production_output_kg,energy_consumption_kwh,downtime_minutes,vibration_level,temperature,pressure,defect_rate,qc_status,waste_generated_kg,shift,maintenance_required,machine_health_score,maintenance_risk_score,risk_category
2025-01-30 17:12:00,MCH_004,1037.93,242.76,13.44,3.19,77.16,5.69,0.8,PASS,7.05,Evening,No,92.71,14.903718282887388,Low
2025-01-30 17:33:00,MCH_010,1188.01,276.77,15.82,3.46,63.7,4.45,3.61,PASS,47.38,Evening,No,85.37,10.626895047608915,Low
2025-01-30 17:42:00,MCH_004,893.54,203.46,24.14,3.22,65.54,5.87,2.13,PASS,25.29,Evening,No,89.01,14.552635778498862,Low
2025-01-30 17:55:00,MCH_003,982.08,187.36,0.0,3.8,72.95,5.3,1.35,PASS,12.23,Evening,No,91.83,8.186605670514393,Low
2025-01-30 18:10:00,MCH_004,928.91,208.17,0.0,3.22,73.57,5.4,3.33,PASS,38.37,Evening,No,90.35,8.12543220384063,Low
2025-01-30 18:31:00,MCH_013,1029.83,188.21,1.39,2.38,66.9,5.36,1.88,PASS,25.5,Evening,No,95.05,5.572104899196768,Low
2025-01-30 18:47:00,MCH_010,1055.31,252.24,23.16,2.56,66.74,6.34,4.69,FAIL,68.71,Evening,No,84.11,14.28932390020746,Low
2025-01-30 18:59:00,MCH_011,400.0,370.36,192.71,2.27,80.85,4.78,1.4,PASS,13.11,Evening,Yes,57.13,87.40757487100377,High
2025-01-30 19:14:00,MCH_014,1003.07,219.45,9.65,1.99,70.32,5.07,1.82,PASS,23.4,Evening,No,93.71,10.024469386669498,Low
2025-01-30 19:27:00,MCH_001,841.36,184.78,18.33,2.37,69.78,5.38,2.77,PASS,34.52,Evening,No,89.78,13.47412096388106,Low
2025-01-30 19:40:00,MCH_002,993.12,217.16,16.22,3.38,75.51,5.79,3.47,PASS,45.76,Evening,No,85.72,15.455609340922393,Low
2025-01-30 20:00:00,MCH_001,1009.84,231.17,4.57,2.47,82.58,5.37,0.0,PASS,0.0,Evening,Yes,93.11,13.14431618703122,Low
2025-01-30 20:18:00,MCH_008,1088.81,314.51,15.56,2.89,56.3,6.17,0.94,PASS,11.65,Evening,No,94.85,7.267673812436827,Low
2025-01-30 20:32:00,MCH_006,1085.43,305.56,21.94,2.64,64.27,4.96,0.68,PASS,10.43,Evening,No,94.35,12.85972658120113,Low
2025-01-30 20:42:00,MCH_015,827.74,261.05,31.03,2.7,68.87,5.03,3.24,PASS,28.99,Evening,No,86.31,18.35336986009894,Low
2025-01-30 21:02:00,MCH_003,1012.73,259.08,35.57,3.63,74.95,5.64,0.34,PASS,4.37,Evening,No,88.97,23.0850045215171,Low
2025-01-30 21:12:00,MCH_003,467.65,422.94,189.74,2.32,61.05,6.03,0.97,PASS,9.53,Evening,Yes,63.42,78.34991222937391,High
2025-01-30 21:33:00,MCH_005,1062.51,315.68,32.35,3.42,75.34,5.81,1.06,PASS,10.69,Evening,No,88.73,21.84424703441672,Low
2025-01-30 21:43:00,MCH_011,852.55,289.77,40.29,2.83,73.81,5.18,0.68,PASS,8.03,Evening,No,91.05,24.08771743177829,Low
2025-01-30 21:56:00,MCH_002,1189.36,301.72,23.73,2.95,67.26,4.78,0.28,PASS,3.85,Evening,No,95.03,14.931645300281932,Low
2025-01-30 22:15:00,MCH_012,933.65,301.48,32.35,2.37,69.97,6.23,0.45,PASS,4.0,Night,No,93.05,19.143305494973138,Low
2025-01-30 22:26:00,MCH_008,1155.9,280.69,9.28,2.26,81.71,6.5,2.7,PASS,39.14,Night,No,86.21,14.564604500239373,Low
2025-01-30 22:43:00,MCH_010,812.23,276.99,27.4,2.39,83.68,5.63,2.82,PASS,30.05,Night,Yes,81.07,22.648811106973778,Low
2025-01-30 22:57:00,MCH_010,943.57,265.68,16.73,2.61,81.98,5.77,3.54,PASS,37.93,Night,No,82.55,17.830735677429658,Low
2025-01-30 23:12:00,MCH_015,986.58,234.04,21.06,2.21,68.5,5.55,1.05,PASS,10.25,Night,No,93.58,13.967498271184642,Low
2025-01-30 23:27:00,MCH_001,981.9,197.56,4.71,3.64,68.73,5.57,2.16,PASS,22.02,Night,No,89.91,8.29698388212139,Low
2025-01-30 23:45:00,MCH_011,1151.64,297.1,10.94,3.82,65.3,5.63,2.1,PASS,32.31,Night,No,87.86,9.509814351827226,Low
2025-01-30 23:58:00,MCH_012,1103.26,315.03,17.35,1.89,77.22,5.87,0.99,PASS,10.44,Night,No,92.63,15.796052981541578,Low
2025-01-31 00:14:00,MCH_008,1121.49,276.59,26.49,3.06,64.32,5.07,3.17,PASS,49.65,Night,No,86.95,14.918346720570238,Low
2025-01-31 00:34:00,MCH_010,858.46,441.2,137.47,2.4,66.85,5.24,1.27,PASS,12.48,Night,Yes,72.08,59.85291770838875,Medium
2025-01-31 00:50:00,MCH_007,1137.23,223.47,7.85,1.58,78.84,5.99,0.27,PASS,3.93,Night,No,94.84,12.487366349273904,Low
2025-01-31 01:05:00,MCH_008,981.89,301.23,19.64,2.17,70.43,5.33,1.29,PASS,14.05,Night,No,93.24,14.149688813234748,Low
2025-01-31 01:13:00,MCH_003,1142.67,297.96,42.04,2.49,67.15,5.12,3.05,PASS,35.23,Night,No,84.81,21.947975956167884,Low
2025-01-31 01:32:00,MCH_008,977.56,265.12,0.0,2.27,80.68,5.62,2.03,PASS,22.63,Night,No,90.38,10.45667322729933,Low
2025-01-31 01:41:00,MCH_015,940.74,235.3,43.59,2.97,67.75,5.36,0.44,PASS,5.17,Night,No,91.05,23.061067078036064,Low
2025-01-31 02:00:00,MCH_010,1058.44,302.52,33.07,3.2,78.75,6.11,1.3,PASS,12.9,Night,No,86.6,23.374913559231878,Low
2025-01-31 02:16:00,MCH_004,845.2,189.4,6.66,2.76,66.76,5.58,3.16,PASS,32.84,Night,No,90.9,7.820894728443008,Low
2025-01-31 02:28:00,MCH_007,915.51,261.97,15.98,2.9,71.44,5.9,1.0,PASS,11.25,Night,No,94.62,13.480770253736901,Low
2025-01-31 02:49:00,MCH_012,968.66,191.78,0.0,3.13,77.93,5.72,1.03,PASS,10.56,Night,No,94.3,9.817011543167192,Low
2025-01-31 03:05:00,MCH_005,568.35,365.41,144.64,3.15,72.85,5.44,3.99,PASS,40.21,Night,Yes,63.09,65.5061439438268,Medium
2025-01-31 03:13:00,MCH_011,1038.41,202.38,6.64,4.04,72.19,4.58,1.58,PASS,19.26,Night,No,88.62,10.660141496888135,Low
2025-01-31 03:28:00,MCH_012,1134.5,317.75,29.51,2.54,63.15,5.42,0.77,PASS,8.32,Night,No,92.76,15.379807436565777,Low
2025-01-31 03:42:00,MCH_013,836.58,225.03,23.9,3.34,65.66,5.15,2.71,PASS,32.14,Night,No,86.88,14.568594074152873,Low
2025-01-31 04:00:00,MCH_009,890.65,209.01,7.69,2.04,64.93,5.68,2.17,PASS,21.75,Night,No,93.19,7.118729719665942,Low
2025-01-31 04:10:00,MCH_002,1139.03,254.54,9.79,2.8,81.16,5.01,0.0,PASS,0.0,Night,No,93.31,14.83589552635779,Low
2025-01-31 04:29:00,MCH_005,1087.51,305.6,23.46,2.72,67.74,5.83,2.81,PASS,26.68,Night,No,88.75,14.893079419118042,Low
2025-01-31 04:49:00,MCH_015,1050.99,235.66,0.0,2.34,85.91,5.79,2.61,FAIL,30.58,Night,Yes,84.75,12.580456407255708,Low
2025-01-31 05:00:00,MCH_009,841.8,243.46,32.07,2.81,76.78,5.86,2.45,PASS,25.02,Night,No,86.68,21.982552263418263,Low
2025-01-31 05:16:00,MCH_012,943.88,246.15,14.14,2.92,68.47,5.51,0.4,PASS,4.81,Night,No,96.46,11.572424065109848,Low
2025-01-31 05:35:00,MCH_003,877.38,251.93,8.51,2.6,66.34,5.25,1.6,PASS,18.4,Night,No,94.47,8.306292887919573,Low
2025-01-31 05:43:00,MCH_003,805.28,178.67,22.83,3.46,69.22,6.17,2.93,PASS,22.54,Night,No,85.81,15.625831161231982,Low
2025-01-31 05:58:00,MCH_013,1139.47,304.84,24.05,2.91,73.91,6.09,3.27,PASS,44.84,Night,No,87.5,17.69110059045694,Low
2025-01-31 06:11:00,MCH_002,927.37,233.47,34.02,2.83,75.33,6.17,1.05,PASS,13.7,Morning,No,90.99,22.192669822862925,Low
2025-01-31 06:34:00,MCH_010,910.1,195.03,14.18,2.81,77.4,5.96,1.52,PASS,13.1,Morning,No,91.73,15.092558114793341,Low
2025-01-31 06:41:00,MCH_012,481.59,386.26,165.02,2.97,66.49,4.76,0.28,PASS,2.43,Morning,Yes,69.6,71.00377679663812,High
2025-01-31 06:57:00,MCH_012,446.74,391.64,194.27,3.75,72.23,5.61,3.22,PASS,30.78,Morning,Yes,52.48,85.37821160700038,High
2025-01-31 07:16:00,MCH_004,895.93,377.26,135.82,3.16,71.93,5.78,1.22,PASS,13.28,Morning,Yes,71.54,61.625618383956606,Medium
2025-01-31 07:33:00,MCH_015,927.73,265.57,8.18,2.9,81.9,5.93,1.19,PASS,12.71,Morning,No,90.03,14.541996914729511,Low
2025-01-31 07:46:00,MCH_014,1170.91,304.45,1.91,1.62,79.9,5.02,1.41,PASS,20.87,Morning,No,92.21,10.561732007021655,Low
2025-01-31 08:02:00,MCH_007,917.99,309.41,33.85,1.67,80.95,5.37,0.42,PASS,5.6,Morning,No,88.1,23.74993350710144,Low
2025-01-31 08:13:00,MCH_003,1137.51,251.84,15.03,2.29,74.64,5.18,0.0,PASS,0.0,Morning,No,97.29,14.053939039310603,Low
2025-01-31 08:31:00,MCH_011,1101.35,248.68,15.35,1.85,73.23,4.91,1.21,PASS,15.38,Morning,No,94.21,13.38502047981276,Low
2025-01-31 08:41:00,MCH_009,905.06,257.51,20.19,2.65,73.5,5.84,0.41,PASS,4.54,Morning,No,95.34,15.849247300388322,Low
2025-01-31 09:01:00,MCH_003,943.06,240.93,17.23,0.47,73.48,5.35,0.62,PASS,6.15,Morning,No,95.35,13.500718123304434,Low
2025-01-31 09:10:00,MCH_002,878.52,259.53,21.79,3.62,69.14,5.03,2.0,PASS,17.05,Morning,No,87.36,15.264109793074102,Low
2025-01-31 09:34:00,MCH_003,884.63,207.12,1.97,2.34,79.33,5.53,0.0,PASS,0.0,Morning,No,96.18,10.741262833129424,Low
2025-01-31 09:42:00,MCH_008,1144.87,213.32,0.0,2.91,77.17,4.69,2.34,PASS,29.1,Morning,No,92.41,9.39677642427789,Low
2025-01-31 09:55:00,MCH_007,1137.07,299.63,33.96,4.12,73.99,5.75,0.0,PASS,0.0,Morning,No,87.17,22.320336188095116,Low
2025-01-31 10:20:00,MCH_012,863.55,219.16,43.2,2.4,66.4,5.37,3.61,PASS,48.26,Morning,No,83.2,22.063673599659563,Low
2025-01-31 10:26:00,MCH_014,982.58,325.78,44.5,2.89,77.99,5.52,0.55,PASS,7.17,Morning,No,88.22,27.466886536517897,Low
2025-01-31 10:47:00,MCH_007,779.54,255.86,35.72,2.36,81.21,6.15,2.54,PASS,23.04,Morning,No,82.25,24.96675355072078,Low
2025-01-31 11:04:00,MCH_014,943.76,301.01,39.95,4.36,70.95,5.1,0.0,PASS,0.0,Morning,Yes,84.65,23.624926857811595,Low
2025-01-31 11:20:00,MCH_001,1129.17,283.55,44.94,2.49,78.81,5.13,3.65,PASS,47.06,Morning,No,79.74,27.75679557423267,Low
2025-01-31 11:31:00,MCH_009,986.68,276.64,9.6,1.97,70.75,5.23,2.52,PASS,28.96,Morning,No,91.97,10.165434331613382,Low
2025-01-31 11:45:00,MCH_008,897.11,238.61,17.38,3.24,70.25,5.17,1.1,PASS,13.68,Morning,No,92.68,13.745411989999468,Low
2025-01-31 12:00:00,MCH_004,970.42,303.19,42.54,2.96,60.1,5.24,1.92,PASS,16.87,Morning,No,87.54,19.58481834140114,Low
2025-01-31 12:14:00,MCH_015,787.16,200.99,40.14,3.52,66.47,6.71,1.76,PASS,15.3,Morning,No,85.25,21.46656737060482,Low
2025-01-31 12:34:00,MCH_007,913.03,244.16,32.96,1.99,57.61,4.8,0.0,PASS,0.0,Morning,No,94.07,14.253417734985904,Low
2025-01-31 12:46:00,MCH_008,400.0,371.27,197.17,2.95,66.45,5.73,2.03,PASS,21.12,Morning,Yes,59.43,83.80365976913666,High
2025-01-31 13:03:00,MCH_006,1013.25,257.22,25.45,3.65,70.26,5.06,2.79,PASS,30.28,Morning,No,84.54,17.187084419384014,Low
2025-01-31 13:13:00,MCH_013,1031.76,254.71,27.63,2.87,85.07,5.28,0.72,FAIL,8.24,Morning,Yes,85.17,23.55045481142614,Low
2025-01-31 13:32:00,MCH_009,1137.14,290.6,23.02,2.33,74.97,5.08,1.32,PASS,18.62,Morning,No,92.56,17.394542262886322,Low
2025-01-31 13:41:00,MCH_007,904.95,213.42,40.69,2.52,67.21,6.09,0.54,PASS,5.09,Morning,No,91.33,21.44927921697962,Low
2025-01-31 14:04:00,MCH_003,1072.59,253.44,9.68,3.2,77.63,6.11,0.9,PASS,8.09,Evening,No,92.7,13.596467897228576,Low
2025-01-31 14:11:00,MCH_014,845.95,452.41,132.97,2.47,68.37,6.1,1.14,PASS,11.31,Evening,Yes,73.22,58.701260705356674,Medium
2025-01-31 14:33:00,MCH_010,832.93,382.68,146.66,2.91,65.58,5.98,2.47,PASS,38.88,Evening,Yes,67.43,63.28395127400395,Medium
2025-01-31 14:41:00,MCH_013,938.58,219.59,0.0,2.99,67.36,6.05,0.07,PASS,0.74,Evening,No,99.83,5.525559870205863,Low
2025-01-31 14:55:00,MCH_006,997.91,256.5,13.72,3.05,72.33,5.88,0.0,PASS,0.0,Evening,No,97.23,13.013990105856694,Low
2025-01-31 15:17:00,MCH_005,1014.95,259.59,37.82,3.17,80.16,5.94,1.79,PASS,21.36,Evening,No,83.57,25.81653279429757,Low
2025-01-31 15:28:00,MCH_001,905.5,237.8,2.59,2.41,81.54,6.19,1.06,PASS,13.01,Evening,No,91.65,11.907548273844355,Low
2025-01-31 15:43:00,MCH_001,1121.86,287.17,0.0,2.65,70.27,5.38,2.43,PASS,28.41,Evening,No,93.92,6.505665194957178,Low
2025-01-31 16:04:00,MCH_006,458.32,423.28,204.7,3.49,74.67,4.6,1.39,PASS,15.03,Evening,Yes,56.74,90.3744880046811,High
2025-01-31 16:19:00,MCH_004,1071.43,332.0,45.65,3.06,74.21,5.68,2.3,PASS,36.33,Evening,No,85.67,26.50805893930528,Low
2025-01-31 16:32:00,MCH_010,870.71,236.31,0.0,2.63,71.77,6.14,1.86,PASS,21.82,Evening,No,95.35,7.0934624182137345,Low
2025-01-31 16:48:00,MCH_008,914.8,238.18,0.0,3.1,67.18,4.89,0.8,PASS,5.99,Evening,No,97.4,5.512261290494175,Low
2025-01-31 16:58:00,MCH_007,940.44,206.62,24.51,3.68,74.9,5.82,2.37,PASS,22.79,Evening,No,85.58,18.679185063035273,Low
2025-01-31 17:14:00,MCH_003,1041.99,256.5,19.22,3.29,57.49,5.56,0.55,PASS,5.79,Evening,No,93.43,9.415394435874248,Low
2025-01-31 17:31:00,MCH_009,1072.91,357.72,31.95,2.7,72.19,4.75,3.02,PASS,32.87,Evening,No,86.7,20.044949199425506,Low
2025-01-31 17:46:00,MCH_003,1080.92,270.37,25.53,3.19,67.12,5.11,2.07,PASS,24.27,Evening,No,89.09,15.721580935156124,Low
2025-01-31 18:02:00,MCH_003,956.43,201.81,9.67,3.1,59.03,5.26,3.96,PASS,52.7,Evening,No,87.76,6.118676525347092,Low
2025-01-31 18:19:00,MCH_001,917.11,260.26,23.27,2.92,83.91,4.33,0.82,PASS,9.64,Evening,Yes,86.63,21.374807170594178,Low
2025-01-31 18:25:00,MCH_005,1002.7,241.6,13.19,3.4,77.25,5.07,3.0,PASS,35.41,Evening,No,85.93,14.951593169849463,Low
2025-01-31 18:45:00,MCH_006,1036.64,243.38,13.16,3.65,65.8,5.44,1.21,PASS,11.3,Evening,No,90.71,10.504548114261398,Low
2025-01-31 18:58:00,MCH_009,400.0,431.65,190.32,2.43,71.75,5.75,2.45,PASS,22.4,Evening,Yes,59.62,82.90866535454013,High
2025-01-31 19:13:00,MCH_002,809.85,273.18,28.64,2.95,69.49,5.33,1.83,PASS,13.98,Evening,No,90.27,17.78020107452524,Low
2025-01-31 19:31:00,MCH_003,1036.7,322.9,21.0,2.7,72.12,4.74,2.6,PASS,24.34,Evening,No,89.72,15.648438746741853,Low
2025-01-31 19:47:00,MCH_004,1179.49,314.84,20.17,3.5,72.0,4.63,1.37,PASS,18.01,Evening,No,89.94,15.694983775732746,Low
2025-01-31 19:59:00,MCH_009,1050.27,281.66,15.6,3.32,59.58,5.52,2.42,PASS,30.36,Evening,No,89.22,8.82094792276185,Low
2025-01-31 20:15:00,MCH_009,939.39,250.95,10.06,2.85,68.24,5.14,1.31,PASS,11.58,Evening,No,94.91,9.815681685196022,Low
2025-01-31 20:27:00,MCH_012,1165.58,237.19,9.47,3.28,67.59,5.05,3.92,PASS,51.54,Evening,No,86.82,9.549710090962291,Low
2025-01-31 20:49:00,MCH_002,512.84,419.3,199.48,1.5,67.41,5.62,2.19,PASS,26.65,Evening,Yes,58.62,84.33693281557531,High
2025-01-31 21:04:00,MCH_002,953.03,197.37,0.11,3.61,76.95,5.74,3.43,PASS,30.68,Evening,No,86.18,9.725251343156554,Low
2025-01-31 21:13:00,MCH_006,1063.85,330.97,23.43,3.11,81.35,6.05,0.79,PASS,11.34,Evening,No,88.07,20.51837863716155,Low
2025-01-31 21:29:00,MCH_002,1090.97,250.12,25.6,2.34,75.02,5.74,0.14,PASS,1.9,Evening,No,95.03,18.449119634023084,Low
2025-01-31 21:49:00,MCH_008,888.43,266.04,16.54,2.99,69.38,5.66,2.77,PASS,23.74,Evening,No,90.1,12.930209053673067,Low
2025-01-31 22:02:00,MCH_009,1032.88,220.62,17.63,2.96,80.3,5.74,2.04,PASS,20.2,Night,No,87.49,17.7057290281398,Low
2025-01-31 22:11:00,MCH_012,917.11,221.82,6.5,3.27,73.98,6.14,1.86,PASS,20.08,Night,No,92.56,10.908824937496675,Low
2025-01-31 22:25:00,MCH_009,1039.77,205.36,0.0,1.61,76.41,5.21,2.32,PASS,32.52,Night,No,93.07,8.402042661843717,Low
2025-01-31 22:42:00,MCH_008,1027.58,240.0,19.37,2.68,71.42,5.07,1.78,PASS,21.52,Night,No,92.06,14.70822916112559,Low
2025-01-31 23:05:00,MCH_002,931.49,252.91,10.99,2.54,70.06,5.39,2.91,PASS,29.67,Night,No,90.75,10.747912122985266,Low
2025-01-31 23:13:00,MCH_015,953.84,271.05,16.44,3.52,81.23,5.93,2.44,PASS,30.41,Night,No,82.84,17.899888291930427,Low
2025-01-31 23:33:00,MCH_010,1144.14,316.85,21.92,3.41,72.54,5.99,2.54,PASS,27.72,Night,No,87.24,16.560721314963565,Low
2025-01-31 23:46:00,MCH_008,840.21,237.32,13.68,3.43,72.55,5.45,1.23,PASS,14.81,Night,No,91.88,13.28794084791744,Low
2025-02-01 00:01:00,MCH_010,1184.68,265.56,19.99,3.5,77.33,5.68,2.52,PASS,39.7,Night,No,85.24,17.74961434118836,Low
2025-02-01 00:19:00,MCH_010,812.49,277.07,33.26,2.7,65.31,6.15,1.16,PASS,10.58,Night,No,91.11,17.822756529602646,Low
2025-02-01 00:25:00,MCH_010,1069.04,207.19,9.72,1.54,75.43,4.69,0.9,PASS,8.03,Night,No,95.66,11.851694239055274,Low
2025-02-01 00:49:00,MCH_009,885.93,201.73,25.06,3.31,68.09,5.43,0.75,PASS,9.94,Night,No,91.75,15.984892813447523,Low
2025-02-01 01:05:00,MCH_012,946.29,196.17,11.42,2.99,68.99,5.38,0.04,PASS,0.46,Night,No,97.84,10.731953827331242,Low
2025-02-01 01:14:00,MCH_015,868.83,239.76,31.6,3.16,76.76,6.15,0.81,PASS,9.71,Night,No,89.92,21.973243257620094,Low
2025-02-01 01:33:00,MCH_005,1058.34,302.05,13.7,1.47,90.84,5.43,3.05,FAIL,39.14,Night,Yes,77.24,19.550242034150752,Low
2025-02-01 01:45:00,MCH_008,908.94,202.18,3.14,3.5,83.15,5.47,0.59,PASS,6.85,Night,Yes,88.44,13.349114314591201,Low
2025-02-01 02:05:00,MCH_012,1048.46,222.45,16.33,1.24,71.77,5.91,1.76,PASS,21.09,Night,No,92.66,12.869035586999303,Low
2025-02-01 02:19:00,MCH_001,876.19,247.71,14.59,3.17,75.62,4.67,1.91,PASS,18.97,Night,No,91.08,14.737486036491305,Low
2025-02-01 02:35:00,MCH_015,969.25,251.46,47.23,1.87,71.49,6.47,3.13,PASS,30.8,Night,No,83.67,25.420235118889302,Low
2025-02-01 02:43:00,MCH_011,1042.72,305.73,11.84,2.94,71.99,5.13,1.71,PASS,20.14,Night,No,93.59,12.069790946326929,Low
2025-02-01 03:04:00,MCH_009,913.05,277.46,14.64,2.88,67.51,4.86,1.75,PASS,21.83,Night,No,92.99,11.367625937549871,Low
2025-02-01 03:13:00,MCH_007,930.09,278.31,38.58,2.86,70.01,5.88,1.61,PASS,17.47,Night,No,89.03,21.905420501090482,Low
2025-02-01 03:26:00,MCH_003,988.65,265.6,40.42,2.8,76.2,5.12,2.4,PASS,30.15,Night,No,85.77,25.077131762327788,Low
2025-02-01 03:48:00,MCH_002,1074.88,298.74,21.3,2.76,68.99,5.18,2.14,PASS,34.55,Night,No,90.82,14.551305920527687,Low
2025-02-01 03:56:00,MCH_005,1133.23,245.45,25.55,2.71,73.72,5.48,1.92,PASS,30.48,Night,No,90.6,18.107346135432735,Low
2025-02-01 04:19:00,MCH_011,1185.57,320.68,15.59,2.81,88.19,5.66,2.57,FAIL,36.84,Night,Yes,80.22,19.9598382892707,Low
2025-02-01 04:26:00,MCH_008,701.81,353.83,121.13,2.62,79.76,5.35,3.07,PASS,33.6,Night,Yes,66.71,58.601521357519026,Medium
2025-02-01 04:43:00,MCH_004,1127.01,298.91,13.99,2.13,74.19,4.95,2.44,PASS,34.36,Night,No,91.38,13.374381616043404,Low
2025-02-01 05:03:00,MCH_013,843.56,240.29,3.67,2.58,63.41,6.91,0.0,PASS,0.0,Night,No,99.34,5.19575509335603,Low
2025-02-01 05:15:00,MCH_004,842.15,245.61,18.12,3.6,78.22,5.93,1.42,PASS,11.16,Night,No,87.01,17.411830416511517,Low
2025-02-01 05:34:00,MCH_002,701.78,230.04,34.21,3.44,73.27,5.62,1.44,PASS,16.13,Night,No,87.6,21.771104846002444,Low
2025-02-01 05:44:00,MCH_003,1097.0,219.35,7.08,3.67,79.87,5.06,1.62,PASS,22.16,Night,No,86.76,13.702856534922073,Low
2025-02-01 05:55:00,MCH_012,1003.0,290.63,16.28,2.78,72.39,5.97,0.9,PASS,12.56,Night,No,94.82,13.915633810309059,Low
2025-02-01 06:10:00,MCH_005,964.47,213.02,7.84,3.67,69.22,4.87,1.22,PASS,14.71,Morning,No,91.52,9.757167934464599,Low
2025-02-01 06:26:00,MCH_015,950.27,268.05,14.04,3.89,77.55,6.07,2.78,PASS,30.13,Morning,No,83.14,15.671046332251715,Low
2025-02-01 06:46:00,MCH_003,1119.17,329.23,29.35,2.32,70.81,5.01,1.55,PASS,20.84,Morning,No,90.84,18.25496037023246,Low
2025-02-01 07:04:00,MCH_004,845.01,249.4,26.21,2.89,79.87,4.93,2.4,PASS,27.39,Morning,No,85.39,20.9199957444545,Low
2025-02-01 07:18:00,MCH_006,1232.32,330.32,3.02,2.87,76.44,5.39,2.46,PASS,32.28,Morning,No,92.15,10.28911112293207,Low
2025-02-01 07:29:00,MCH_008,1099.23,244.08,6.48,1.64,75.34,6.37,0.6,PASS,6.91,Morning,No,97.06,10.576360444704505,Low
2025-02-01 07:49:00,MCH_008,991.02,308.39,32.67,2.83,63.99,4.93,1.82,PASS,17.05,Morning,No,89.57,17.12990052662376,Low
2025-02-01 07:58:00,MCH_007,1176.96,315.06,13.15,1.88,61.84,5.08,2.03,PASS,32.6,Morning,No,92.56,7.979147827012076,Low
2025-02-01 08:17:00,MCH_008,588.22,308.18,96.93,2.45,73.21,6.02,2.27,PASS,29.28,Morning,Yes,76.88,46.24315123144848,Medium
2025-02-01 08:31:00,MCH_001,922.36,210.08,16.54,3.45,66.24,5.39,1.56,PASS,13.08,Morning,No,90.42,11.922176711527205,Low
2025-02-01 08:44:00,MCH_002,1166.16,223.67,3.16,2.51,59.55,6.46,0.68,PASS,10.69,Morning,No,97.73,3.41507526996117,Low
2025-02-01 09:02:00,MCH_006,946.19,291.12,37.03,2.83,75.39,5.26,2.05,PASS,29.21,Morning,No,87.9,23.41746901430928,Low
2025-02-01 09:16:00,MCH_014,865.72,287.47,25.81,3.27,76.65,5.32,1.22,PASS,9.6,Morning,No,89.36,19.67790839938295,Low
2025-02-01 09:33:00,MCH_001,904.15,163.49,0.0,3.17,78.49,6.31,2.17,PASS,17.38,Morning,No,90.76,10.061705409862226,Low
2025-02-01 09:46:00,MCH_003,1192.39,240.68,8.8,1.61,78.25,4.6,1.39,PASS,20.07,Morning,No,92.34,12.646949305814143,Low
2025-02-01 10:02:00,MCH_002,996.03,267.7,15.31,2.75,72.21,5.57,0.0,PASS,0.0,Morning,No,97.24,13.44087451460184,Low
2025-02-01 10:19:00,MCH_007,494.88,346.36,137.61,1.24,76.39,5.22,0.0,PASS,0.0,Morning,Yes,74.12,63.09777115804033,Medium
2025-02-01 10:34:00,MCH_011,1210.48,300.32,8.23,2.4,79.14,5.6,2.21,PASS,24.69,Morning,No,89.68,13.194850789935641,Low
2025-02-01 10:44:00,MCH_010,971.56,310.41,32.17,2.73,76.53,5.84,0.26,PASS,3.43,Morning,No,92.33,21.88015319963828,Low
2025-02-01 10:58:00,MCH_014,1038.53,333.5,35.68,1.81,77.5,4.74,2.52,PASS,31.95,Morning,No,85.28,23.17809457949891,Low
2025-02-01 11:11:00,MCH_008,828.93,269.83,40.34,2.65,70.46,5.81,1.4,PASS,14.12,Morning,No,89.24,22.67540826639715,Low
2025-02-01 11:33:00,MCH_002,1013.15,343.44,39.82,2.93,70.08,5.23,0.68,PASS,10.24,Morning,No,91.13,22.465290706952494,Low
2025-02-01 11:40:00,MCH_004,954.29,233.36,10.47,2.55,69.07,5.17,4.32,FAIL,46.76,Morning,No,87.32,10.150805893930528,Low
2025-02-01 12:02:00,MCH_004,1057.13,277.48,5.64,2.9,75.56,5.82,1.73,PASS,25.48,Morning,No,94.21,10.999255279536147,Low
2025-02-01 12:13:00,MCH_004,984.94,241.22,15.11,3.12,73.6,5.37,0.0,PASS,0.0,Morning,No,96.56,14.11245279004202,Low
2025-02-01 12:25:00,MCH_010,817.36,245.59,12.38,2.0,68.0,5.52,2.23,PASS,19.25,Morning,No,92.2,10.193361349007924,Low
2025-02-01 12:50:00,MCH_014,400.0,371.75,164.76,2.42,76.65,5.65,3.36,PASS,34.51,Morning,Yes,60.62,74.66088621735199,High
2025-02-01 12:55:00,MCH_015,850.56,210.55,24.91,2.09,61.66,5.66,1.17,PASS,14.77,Morning,No,92.59,12.710782488430231,Low
2025-02-01 13:19:00,MCH_001,1116.13,263.38,6.24,1.91,72.97,6.25,1.31,PASS,12.01,Morning,No,95.6,9.678706314165646,Low
2025-02-01 13:26:00,MCH_001,814.54,239.82,25.08,2.73,64.26,5.87,0.49,PASS,5.57,Morning,No,94.26,14.15633810309059,Low
2025-02-01 13:49:00,MCH_004,851.2,252.27,18.26,2.56,77.36,4.97,2.27,PASS,27.05,Morning,No,89.15,16.571360178732913,Low
2025-02-01 13:55:00,MCH_010,1027.77,205.19,7.92,2.44,50.19,6.55,2.46,PASS,30.29,Morning,No,92.42,1.542635246555668,Low
2025-02-01 14:14:00,MCH_009,813.33,431.01,156.41,2.01,69.03,5.86,0.0,PASS,0.0,Evening,Yes,71.85,68.07143997021117,Medium
