timestamp,machine_id,production_output_kg,energy_consumption_kwh,downtime_minutes,vibration_level,temperature,pressure,defect_rate,qc_status,waste_generated_kg,shift,maintenance_required,machine_health_score
2025-01-26 02:41:00,MCH_008,953.64,295.87,20.87,1.84,81.57,5.49,2.14,PASS,24.47,Night,No,85.64
2025-01-26 03:03:00,MCH_013,1143.93,222.93,11.08,1.87,68.38,5.61,2.61,PASS,38.54,Night,No,91.48
2025-01-26 03:12:00,MCH_002,1043.34,243.32,19.94,3.04,69.98,5.75,3.58,PASS,40.25,Night,No,87.22
2025-01-26 03:26:00,MCH_007,1003.32,227.34,26.46,3.37,73.76,4.75,0.55,PASS,6.17,Night,No,91.64
2025-01-26 03:41:00,MCH_011,866.58,263.21,23.46,2.79,74.64,6.34,2.67,PASS,28.43,Night,No,89.1
2025-01-26 03:57:00,MCH_002,1118.04,324.05,33.11,2.87,67.16,5.47,0.83,PASS,14.25,Night,No,91.97
2025-01-26 04:10:00,MCH_009,964.16,257.72,36.7,3.35,75.12,6.12,0.0,PASS,0.0,Night,No,91.2
2025-01-26 04:29:00,MCH_013,809.31,381.36,104.06,1.88,71.96,5.34,2.59,PASS,22.77,Night,Yes,74.79
2025-01-26 04:40:00,MCH_010,1050.87,316.32,20.74,3.74,68.39,5.85,1.99,PASS,23.76,Night,No,86.85
2025-01-26 04:59:00,MCH_009,1237.63,259.67,0.0,2.16,71.1,6.06,2.36,PASS,33.98,Night,No,94.1
2025-01-26 05:19:00,MCH_009,1057.94,205.45,3.99,2.7,84.11,5.56,1.41,PASS,15.23,Night,Yes,88.47
2025-01-26 05:33:00,MCH_008,1192.55,248.23,23.9,3.33,69.26,5.75,1.41,PASS,20.77,Night,No,90.19
2025-01-26 05:42:00,MCH_004,1106.68,288.6,26.63,2.92,74.89,5.12,0.81,PASS,8.98,Night,No,93.18
2025-01-26 06:05:00,MCH_003,731.64,204.95,29.35,2.74,73.71,5.35,2.88,PASS,31.43,Morning,No,87.52
2025-01-26 06:11:00,MCH_012,1072.72,262.33,10.71,2.71,76.72,6.09,1.17,PASS,14.42,Morning,No,93.77
2025-01-26 06:27:00,MCH_014,1018.01,290.88,41.52,3.02,65.74,5.68,1.34,PASS,18.14,Morning,No,89.06
2025-01-26 06:42:00,MCH_006,976.84,316.08,23.21,2.77,72.45,5.04,2.99,PASS,25.99,Morning,No,88.35
2025-01-26 07:00:00,MCH_011,1050.63,214.21,4.13,2.02,74.2,6.3,1.38,PASS,17.19,Morning,No,95.81
2025-01-26 07:10:00,MCH_012,445.61,381.3,193.78,3.55,76.89,5.34,0.49,PASS,6.55,Morning,Yes,59.08
2025-01-26 07:34:00,MCH_006,1124.24,205.81,0.0,2.62,79.07,4.94,2.64,PASS,25.97,Morning,No,90.14
2025-01-26 07:48:00,MCH_003,1132.96,258.48,6.6,2.87,76.25,5.17,2.0,PASS,22.08,Morning,No,92.81
2025-01-26 08:01:00,MCH_008,1056.42,245.84,13.02,3.29,73.41,5.53,3.67,PASS,51.45,Morning,No,86.74
2025-01-26 08:20:00,MCH_004,1043.7,280.79,25.95,2.32,71.48,5.46,1.9,PASS,24.02,Morning,No,90.58
2025-01-26 08:31:00,MCH_014,990.27,282.12,48.29,3.06,59.78,5.23,0.0,PASS,0.0,Morning,No,90.95
2025-01-26 08:41:00,MCH_006,983.04,264.06,14.04,1.41,66.77,4.74,2.26,PASS,30.87,Morning,No,91.82
2025-01-26 09:00:00,MCH_012,1209.68,354.3,18.01,3.01,71.37,4.8,2.42,PASS,30.33,Morning,No,90.65
2025-01-26 09:19:00,MCH_003,884.6,306.85,41.07,3.09,69.44,4.79,0.71,PASS,6.7,Morning,No,90.29
2025-01-26 09:35:00,MCH_006,805.77,265.16,23.44,3.55,73.57,5.9,2.65,PASS,20.39,Morning,No,85.86
2025-01-26 09:45:00,MCH_006,755.55,221.16,24.08,2.34,73.04,5.08,1.82,PASS,21.51,Morning,No,91.12
2025-01-26 10:03:00,MCH_006,768.93,215.66,21.97,3.98,64.14,5.74,3.58,PASS,37.03,Morning,No,81.22
2025-01-26 10:13:00,MCH_001,845.34,202.5,27.11,3.38,75.53,6.15,0.5,PASS,5.59,Morning,No,91.17
2025-01-26 10:34:00,MCH_002,1218.28,279.66,1.37,2.8,59.03,6.12,3.26,PASS,43.39,Morning,No,91.6
2025-01-26 10:48:00,MCH_014,1080.47,245.72,12.8,2.54,71.57,5.53,1.95,PASS,18.16,Morning,No,92.82
2025-01-26 10:58:00,MCH_007,911.7,241.52,24.7,2.68,77.66,5.72,1.07,PASS,10.37,Morning,No,90.75
2025-01-26 11:11:00,MCH_004,1041.97,337.26,34.02,1.85,71.45,5.98,0.93,PASS,13.7,Morning,No,91.55
2025-01-26 11:33:00,MCH_002,850.16,270.18,21.71,3.18,66.84,5.46,1.61,PASS,12.59,Morning,No,90.99
2025-01-26 11:44:00,MCH_014,866.53,247.03,11.38,4.41,67.42,6.0,1.33,PASS,11.74,Morning,Yes,86.17
2025-01-26 11:56:00,MCH_001,1138.25,257.8,4.96,2.87,75.89,5.96,3.67,PASS,47.6,Morning,No,89.22
2025-01-26 12:19:00,MCH_009,882.64,311.17,53.34,2.98,68.02,5.73,1.48,PASS,13.52,Morning,No,86.7
2025-01-26 12:29:00,MCH_006,827.82,236.06,29.11,1.89,86.21,5.93,0.0,FAIL,0.0,Morning,Yes,85.79
2025-01-26 12:42:00,MCH_015,878.31,244.6,9.49,3.37,79.06,4.86,2.66,PASS,30.94,Morning,No,86.17
2025-01-26 12:55:00,MCH_006,1195.61,264.89,0.0,2.74,78.67,5.22,0.0,PASS,0.0,Morning,No,97.06
2025-01-26 13:14:00,MCH_005,1107.14,317.27,19.75,2.38,75.78,5.06,0.87,PASS,11.5,Morning,No,93.65
2025-01-26 13:35:00,MCH_005,1066.54,254.72,0.0,2.92,71.03,4.91,2.03,PASS,29.85,Morning,No,94.92
2025-01-26 13:45:00,MCH_013,1002.43,251.78,30.32,2.65,73.61,5.64,0.35,PASS,3.49,Morning,No,93.67
2025-01-26 13:56:00,MCH_002,1001.99,288.95,42.68,2.47,75.94,5.88,1.63,PASS,16.89,Morning,No,87.49
2025-01-26 14:10:00,MCH_001,807.83,245.3,25.28,2.97,63.49,5.33,1.06,PASS,11.14,Evening,No,92.8
2025-01-26 14:26:00,MCH_004,853.89,253.35,12.46,1.89,78.76,6.3,2.97,PASS,34.74,Evening,No,87.32
2025-01-26 14:45:00,MCH_002,820.29,242.77,33.25,2.56,68.18,5.11,2.57,PASS,26.7,Evening,No,87.59
2025-01-26 15:01:00,MCH_009,1081.86,257.31,20.72,2.75,79.77,5.7,0.79,PASS,8.78,Evening,No,90.48
2025-01-26 15:19:00,MCH_007,961.19,261.61,9.83,3.28,78.25,5.78,4.08,FAIL,36.32,Evening,No,83.75
2025-01-26 15:28:00,MCH_007,900.59,264.6,37.62,3.11,66.97,4.85,1.34,PASS,18.9,Evening,No,89.22
2025-01-26 15:42:00,MCH_012,798.38,221.73,27.04,4.08,74.5,6.08,1.51,PASS,16.0,Evening,No,84.88
2025-01-26 16:00:00,MCH_005,882.24,240.08,25.47,3.38,60.12,5.29,2.94,PASS,35.22,Evening,No,85.78
2025-01-26 16:18:00,MCH_013,1131.81,253.35,21.29,1.96,57.42,5.32,1.71,PASS,16.85,Evening,No,91.89
2025-01-26 16:27:00,MCH_015,1027.97,318.13,103.98,2.9,75.04,5.84,0.0,PASS,0.0,Evening,Yes,81.25
2025-01-26 16:41:00,MCH_009,941.46,187.81,2.23,2.59,75.43,5.74,2.37,PASS,27.64,Evening,No,93.33
2025-01-26 16:55:00,MCH_009,877.59,224.46,13.4,2.57,67.63,5.88,0.7,PASS,5.46,Evening,No,95.84
2025-01-26 17:12:00,MCH_015,900.18,229.36,28.2,2.95,71.73,5.17,0.17,PASS,2.33,Evening,No,94.5
2025-01-26 17:29:00,MCH_008,884.55,223.63,10.23,2.57,57.79,5.4,2.91,PASS,21.57,Evening,No,90.88
2025-01-26 17:41:00,MCH_009,1090.51,321.42,24.81,2.45,72.28,5.22,1.98,PASS,23.98,Evening,No,90.58
2025-01-26 17:58:00,MCH_012,400.0,405.04,200.76,3.48,75.12,5.25,2.7,PASS,33.1,Evening,Yes,54.14
2025-01-26 18:12:00,MCH_002,1032.87,231.66,0.0,2.62,75.5,5.87,2.6,PASS,33.04,Evening,No,93.1
2025-01-26 18:34:00,MCH_011,1038.97,305.07,21.54,2.66,75.23,5.02,0.79,PASS,6.99,Evening,No,93.96
2025-01-26 18:42:00,MCH_010,1194.34,265.02,18.74,2.92,61.05,5.73,2.73,PASS,35.22,Evening,No,89.8
2025-01-26 18:56:00,MCH_012,979.7,286.28,17.07,4.46,67.9,5.32,1.33,PASS,11.48,Evening,Yes,84.84
2025-01-26 19:18:00,MCH_009,832.5,208.24,17.09,2.57,63.56,5.23,1.68,PASS,15.52,Evening,No,92.72
2025-01-26 19:34:00,MCH_014,1117.65,314.02,32.74,4.34,80.01,5.11,0.97,PASS,11.54,Evening,Yes,79.63
2025-01-26 19:47:00,MCH_012,1044.7,311.66,16.09,4.05,71.01,4.84,1.2,PASS,12.38,Evening,No,87.8
2025-01-26 19:59:00,MCH_004,1120.25,277.22,27.08,3.28,70.8,5.84,0.0,PASS,0.0,Evening,No,93.44
2025-01-26 20:17:00,MCH_010,1058.37,323.33,19.25,3.4,67.0,5.08,0.0,PASS,0.0,Evening,No,94.14
2025-01-26 20:34:00,MCH_008,758.63,224.02,37.08,2.3,73.45,5.8,3.61,PASS,27.57,Evening,No,84.3
2025-01-26 20:50:00,MCH_015,1053.75,309.56,16.15,2.42,73.04,6.14,1.6,PASS,21.44,Evening,No,93.09
2025-01-26 21:00:00,MCH_003,1069.09,299.6,6.54,1.72,64.67,5.93,1.42,PASS,14.53,Evening,No,95.27
2025-01-26 21:20:00,MCH_013,1199.44,277.76,10.71,2.3,72.51,5.38,1.47,PASS,22.54,Evening,No,94.4
2025-01-26 21:25:00,MCH_009,533.98,326.56,99.53,3.88,62.34,5.66,0.87,PASS,8.8,Evening,Yes,74.63
2025-01-26 21:50:00,MCH_015,982.9,289.53,15.02,3.02,70.72,5.62,2.61,PASS,28.75,Evening,No,90.65
2025-01-26 22:00:00,MCH_011,1019.5,276.71,21.53,2.35,68.22,4.78,0.78,PASS,8.54,Night,No,94.17
2025-01-26 22:10:00,MCH_004,784.4,211.89,41.54,2.25,64.84,5.66,1.67,PASS,14.78,Night,No,88.35
2025-01-26 22:34:00,MCH_014,1103.28,278.01,15.65,3.79,75.29,5.24,1.29,PASS,15.19,Night,No,88.99
2025-01-26 22:43:00,MCH_014,1117.87,315.19,11.97,3.41,70.15,4.6,1.74,PASS,16.16,Night,No,91.04
2025-01-26 23:04:00,MCH_003,1161.69,277.28,0.0,4.33,66.21,5.42,2.11,PASS,24.73,Night,Yes,86.74
2025-01-26 23:14:00,MCH_004,992.69,277.02,14.54,2.6,74.53,6.26,2.72,PASS,25.93,Night,No,90.58
2025-01-26 23:28:00,MCH_015,734.71,225.57,35.74,2.07,73.9,5.58,2.22,PASS,17.52,Night,No,88.02
2025-01-26 23:41:00,MCH_010,1169.48,259.71,34.51,2.65,69.57,5.77,0.0,PASS,0.0,Night,No,93.79
2025-01-26 23:58:00,MCH_003,853.28,237.99,15.16,2.71,66.48,6.03,0.53,PASS,5.12,Night,No,95.95
2025-01-27 00:20:00,MCH_003,841.31,236.59,16.37,3.01,80.12,5.49,2.92,PASS,21.72,Night,No,85.6
2025-01-27 00:31:00,MCH_002,826.82,197.0,26.41,2.89,65.46,4.78,1.93,PASS,21.46,Night,No,90.42
2025-01-27 00:45:00,MCH_011,1097.91,267.0,11.49,3.44,76.48,5.41,0.41,PASS,4.46,Night,No,93.08
2025-01-27 00:58:00,MCH_001,930.28,232.65,24.13,2.09,67.45,5.01,1.63,PASS,14.59,Night,No,91.58
2025-01-27 01:12:00,MCH_008,1047.8,262.15,32.04,2.8,69.34,4.74,2.46,PASS,30.39,Night,No,88.08
2025-01-27 01:29:00,MCH_003,861.03,238.31,8.64,2.88,69.87,5.92,1.61,PASS,17.34,Night,No,94.42
2025-01-27 01:42:00,MCH_015,614.12,415.36,157.08,3.14,84.64,5.94,1.69,PASS,14.81,Night,Yes,58.95
2025-01-27 01:57:00,MCH_001,1106.57,312.81,18.04,2.43,66.3,5.22,0.87,PASS,10.52,Night,No,94.58
2025-01-27 02:16:00,MCH_014,1055.48,319.05,25.84,2.05,80.0,5.88,1.82,PASS,17.0,Night,No,86.8
2025-01-27 02:35:00,MCH_010,1060.55,287.73,18.0,2.41,73.62,6.04,0.96,PASS,11.47,Night,No,94.36
2025-01-27 02:41:00,MCH_004,1237.55,256.85,0.0,3.29,73.95,4.94,0.92,PASS,12.0,Night,No,95.96
2025-01-27 03:00:00,MCH_009,984.52,278.42,7.69,2.29,70.06,5.37,1.02,PASS,9.43,Night,No,96.07
2025-01-27 03:11:00,MCH_015,1132.27,230.64,8.9,2.64,73.01,5.34,3.19,PASS,39.85,Night,No,90.42
2025-01-27 03:26:00,MCH_006,1047.53,280.0,24.1,1.69,75.14,5.8,1.28,PASS,13.56,Night,No,92.35
2025-01-27 03:49:00,MCH_001,1027.06,193.73,0.06,2.81,71.95,4.94,0.06,PASS,0.65,Night,No,99.84
2025-01-27 04:01:00,MCH_004,871.13,225.51,16.95,2.64,69.5,5.46,0.48,PASS,5.92,Night,No,95.75
2025-01-27 04:15:00,MCH_005,1211.7,341.28,12.78,3.17,69.9,4.66,1.23,PASS,17.85,Night,No,93.6
2025-01-27 04:29:00,MCH_001,935.87,234.15,5.16,2.99,73.91,4.67,2.71,PASS,34.62,Night,No,92.3
2025-01-27 04:47:00,MCH_010,1204.4,267.82,4.65,3.89,71.71,4.88,0.43,PASS,6.98,Night,No,92.75
2025-01-27 04:56:00,MCH_006,965.57,307.35,22.18,2.53,71.42,6.31,0.96,PASS,10.09,Night,No,93.61
2025-01-27 05:12:00,MCH_004,896.5,200.95,18.72,3.79,73.62,4.7,2.41,PASS,29.46,Night,No,85.87
2025-01-27 05:25:00,MCH_002,701.6,294.6,78.27,3.78,67.06,6.98,3.56,PASS,26.98,Night,No,72.33
2025-01-27 05:46:00,MCH_009,916.9,203.16,8.44,2.81,76.52,5.89,2.33,PASS,29.98,Night,No,91.44
2025-01-27 06:01:00,MCH_009,676.23,313.33,104.72,2.71,69.8,5.33,2.83,PASS,25.02,Morning,Yes,74.08
2025-01-27 06:19:00,MCH_001,1158.13,276.71,22.38,3.0,76.77,4.47,2.17,PASS,21.73,Morning,No,89.13
2025-01-27 06:33:00,MCH_001,961.95,206.44,20.62,3.97,62.83,6.28,1.89,PASS,23.51,Morning,No,85.74
2025-01-27 06:40:00,MCH_014,1140.79,300.72,23.87,3.97,75.36,5.7,2.09,PASS,24.17,Morning,No,84.37
2025-01-27 07:01:00,MCH_003,864.62,173.76,12.2,2.78,67.71,5.48,0.0,PASS,0.0,Morning,No,97.8
2025-01-27 07:18:00,MCH_011,955.35,242.03,23.15,2.71,69.98,5.61,0.08,PASS,0.76,Morning,No,95.63
2025-01-27 07:26:00,MCH_009,765.72,247.62,41.15,2.73,71.12,5.02,1.83,PASS,20.64,Morning,No,88.02
2025-01-27 07:46:00,MCH_003,1081.6,295.22,34.64,3.53,77.13,5.77,1.37,PASS,15.39,Morning,No,85.46
2025-01-27 08:01:00,MCH_007,1176.89,281.81,0.6,2.66,70.58,6.02,2.17,PASS,28.53,Morning,No,94.47
2025-01-27 08:17:00,MCH_001,772.01,223.69,37.35,3.64,69.26,4.6,3.46,PASS,31.51,Morning,No,80.79
2025-01-27 08:30:00,MCH_011,973.68,312.64,34.31,1.84,81.06,5.69,1.99,PASS,17.94,Morning,No,84.0
2025-01-27 08:50:00,MCH_008,778.0,197.36,37.38,3.74,75.91,5.74,2.54,PASS,27.27,Morning,No,81.75
2025-01-27 09:03:00,MCH_013,1172.82,320.35,13.2,2.76,66.59,5.33,1.36,PASS,20.92,Morning,No,94.22
2025-01-27 09:20:00,MCH_012,571.36,358.21,100.29,2.9,70.06,5.75,0.0,PASS,0.0,Morning,Yes,81.95
2025-01-27 09:25:00,MCH_005,1027.82,300.33,16.64,2.89,70.14,5.41,0.0,PASS,0.0,Morning,No,97.0
2025-01-27 09:47:00,MCH_015,1166.66,303.05,22.28,3.25,74.96,6.02,2.04,PASS,27.16,Morning,No,89.39
2025-01-27 09:56:00,MCH_004,956.73,220.18,23.74,2.91,76.13,4.71,0.73,PASS,7.93,Morning,No,93.0
2025-01-27 10:14:00,MCH_002,926.94,226.02,37.04,1.08,71.16,6.09,1.69,PASS,15.94,Morning,No,89.11
2025-01-27 10:25:00,MCH_008,1009.54,223.69,13.14,2.89,69.88,5.52,0.98,PASS,9.24,Morning,No,95.18
2025-01-27 10:42:00,MCH_004,1043.09,310.91,31.3,3.8,71.2,4.81,1.17,PASS,15.5,Morning,No,86.64
2025-01-27 10:56:00,MCH_010,578.38,423.87,161.17,3.15,65.95,5.12,2.41,PASS,22.28,Morning,Yes,64.06
2025-01-27 11:20:00,MCH_003,769.16,225.6,29.27,2.36,64.0,7.14,2.74,PASS,30.46,Morning,No,87.88
2025-01-27 11:27:00,MCH_002,518.88,302.75,93.8,3.41,71.25,5.93,1.99,PASS,14.39,Morning,Yes,75.68
2025-01-27 11:50:00,MCH_005,813.61,260.2,19.1,2.72,63.32,6.47,0.67,PASS,8.13,Morning,No,94.89
2025-01-27 11:58:00,MCH_006,1116.76,268.01,1.68,2.65,66.23,5.47,2.63,PASS,34.2,Morning,No,93.12
2025-01-27 12:19:00,MCH_008,1163.4,254.92,29.94,3.37,70.17,5.52,2.29,PASS,29.56,Morning,No,86.67
2025-01-27 12:33:00,MCH_009,1100.38,300.16,0.0,3.2,63.26,6.52,1.31,PASS,15.93,Morning,No,95.52
2025-01-27 12:41:00,MCH_009,1161.68,271.16,15.78,2.26,68.22,6.64,2.93,PASS,31.59,Morning,No,89.83
2025-01-27 13:02:00,MCH_015,1203.38,305.35,0.0,3.85,79.16,5.36,2.17,PASS,24.54,Morning,No,86.15
2025-01-27 13:18:00,MCH_006,863.43,356.41,98.53,4.18,67.22,5.57,1.29,PASS,12.64,Morning,Yes,71.96
2025-01-27 13:32:00,MCH_006,1037.19,275.37,0.8,4.33,64.91,5.61,0.0,PASS,0.0,Morning,Yes,91.88
2025-01-27 13:41:00,MCH_005,1062.2,278.29,13.21,3.1,67.05,5.79,1.48,PASS,13.7,Morning,No,93.32
2025-01-27 14:02:00,MCH_011,1075.38,260.02,31.92,3.75,68.48,5.54,2.02,PASS,28.58,Evening,No,84.7
2025-01-27 14:18:00,MCH_003,926.22,269.16,25.43,2.81,73.14,5.38,1.94,PASS,28.11,Evening,No,90.57
2025-01-27 14:32:00,MCH_011,1041.92,293.98,33.58,3.25,76.21,5.86,1.62,PASS,16.77,Evening,No,87.44
2025-01-27 14:41:00,MCH_013,1013.52,260.71,21.83,2.04,79.61,4.11,1.7,PASS,20.18,Evening,No,88.13
2025-01-27 14:58:00,MCH_003,976.16,301.11,31.69,1.85,74.4,5.16,1.36,PASS,16.09,Evening,No,90.9
2025-01-27 15:16:00,MCH_006,790.78,239.0,29.35,2.94,59.79,5.01,2.97,PASS,34.88,Evening,No,87.29
2025-01-27 15:35:00,MCH_007,838.35,268.77,23.39,4.02,82.1,5.33,4.8,FAIL,60.04,Evening,Yes,71.99
2025-01-27 15:44:00,MCH_014,1032.91,240.57,18.29,2.13,68.2,4.37,3.73,PASS,39.13,Evening,No,87.38
2025-01-27 15:55:00,MCH_005,913.03,225.72,37.14,2.09,70.63,5.55,0.65,PASS,5.41,Evening,No,91.69
2025-01-27 16:11:00,MCH_007,906.94,195.5,0.0,2.65,70.07,5.31,2.07,PASS,23.58,Evening,No,94.83
2025-01-27 16:31:00,MCH_005,931.07,277.33,35.15,2.59,73.02,5.86,2.46,PASS,30.04,Evening,No,87.52
2025-01-27 16:43:00,MCH_005,1019.84,254.44,10.63,2.87,75.29,4.94,3.32,PASS,41.27,Evening,No,89.56
2025-01-27 16:57:00,MCH_005,891.78,312.66,35.18,2.29,73.16,5.82,1.15,PASS,12.94,Evening,No,90.79
2025-01-27 17:11:00,MCH_007,751.91,183.65,23.78,2.91,63.19,5.73,0.48,PASS,3.48,Evening,No,94.52
2025-01-27 17:26:00,MCH_010,1077.84,273.86,29.27,2.33,71.03,6.19,2.4,PASS,34.71,Evening,No,88.73
2025-01-27 17:50:00,MCH_014,904.21,188.02,5.05,2.09,68.4,5.7,2.23,PASS,21.32,Evening,No,93.52
2025-01-27 18:02:00,MCH_012,790.65,288.78,90.27,1.98,73.69,5.41,4.39,FAIL,60.08,Evening,Yes,72.78
2025-01-27 18:18:00,MCH_002,962.65,269.19,18.44,4.07,64.98,4.71,0.46,PASS,6.26,Evening,No,89.11
2025-01-27 18:29:00,MCH_013,891.66,215.89,32.27,4.03,67.31,5.27,0.4,PASS,3.33,Evening,No,87.01
2025-01-27 18:40:00,MCH_014,927.3,169.53,0.0,3.3,73.34,5.51,0.12,PASS,1.27,Evening,No,97.9
2025-01-27 18:56:00,MCH_008,1008.41,346.35,37.68,2.45,75.2,4.77,1.57,PASS,22.59,Evening,No,89.13
2025-01-27 19:12:00,MCH_012,885.98,262.77,21.5,3.03,72.93,5.75,0.44,PASS,4.94,Evening,No,94.85
2025-01-27 19:25:00,MCH_014,952.67,214.88,20.37,2.88,73.39,5.54,0.27,PASS,2.63,Evening,No,95.66
2025-01-27 19:46:00,MCH_009,1184.63,242.94,2.19,1.25,76.91,5.91,2.81,PASS,33.28,Evening,No,91.05
2025-01-27 20:01:00,MCH_011,927.93,241.87,21.68,1.31,65.84,5.59,1.96,PASS,23.49,Evening,No,91.2
2025-01-27 20:13:00,MCH_012,1174.34,313.72,15.33,3.06,72.07,5.56,1.03,PASS,13.59,Evening,No,94.31
2025-01-27 20:31:00,MCH_010,906.92,211.1,29.78,2.5,64.02,5.11,1.38,PASS,13.51,Evening,No,91.19
2025-01-27 20:45:00,MCH_013,1008.06,295.81,29.93,2.77,70.88,4.88,2.74,PASS,37.65,Evening,No,87.76
2025-01-27 20:55:00,MCH_014,1098.07,252.3,10.18,2.73,80.88,5.75,0.0,PASS,0.0,Evening,No,93.46
2025-01-27 21:10:00,MCH_006,895.36,198.99,0.0,2.75,64.72,5.82,1.85,PASS,20.49,Evening,No,95.38
2025-01-27 21:34:00,MCH_009,1106.2,270.64,19.98,2.31,82.45,6.92,1.47,PASS,17.81,Evening,Yes,86.77
2025-01-27 21:50:00,MCH_003,831.37,209.37,22.24,2.87,70.44,5.08,0.5,PASS,5.16,Evening,No,94.75
2025-01-27 21:55:00,MCH_001,849.43,207.94,4.37,3.08,68.88,4.21,2.33,PASS,25.73,Evening,No,92.91
2025-01-27 22:19:00,MCH_005,849.73,216.35,17.54,3.74,74.24,4.76,0.0,PASS,0.0,Night,No,92.4
2025-01-27 22:33:00,MCH_010,1002.55,197.86,9.37,2.36,77.66,5.5,3.16,PASS,41.21,Night,No,88.29
2025-01-27 22:40:00,MCH_014,1158.28,261.21,2.1,3.48,76.33,4.49,3.39,PASS,40.27,Night,No,87.2
2025-01-27 23:00:00,MCH_009,1160.01,328.92,19.12,3.07,66.81,6.14,0.38,PASS,4.52,Night,No,95.19
2025-01-27 23:13:00,MCH_004,1048.57,237.8,27.99,3.37,66.15,6.49,2.08,PASS,21.24,Night,No,87.54
2025-01-27 23:30:00,MCH_005,1116.51,325.4,25.85,1.73,84.71,4.89,3.03,PASS,46.52,Night,Yes,80.0
2025-01-27 23:46:00,MCH_006,881.74,343.47,113.64,2.37,76.73,6.01,0.27,PASS,3.55,Night,Yes,77.49
2025-01-27 23:55:00,MCH_001,1064.98,249.08,31.09,3.53,66.37,6.3,0.05,PASS,0.51,Night,No,91.1
2025-01-28 00:14:00,MCH_003,1197.69,284.7,10.5,3.14,66.88,5.63,2.09,PASS,34.31,Night,No,92.04
2025-01-28 00:32:00,MCH_005,981.96,258.04,15.76,3.38,70.63,5.62,3.18,PASS,33.23,Night,No,86.93
2025-01-28 00:42:00,MCH_005,1050.91,271.03,27.49,3.35,65.1,5.76,0.75,PASS,11.76,Night,No,91.08
2025-01-28 00:59:00,MCH_009,1157.7,328.84,2.62,2.75,66.57,5.9,2.78,PASS,26.11,Night,No,92.58
2025-01-28 01:18:00,MCH_001,893.34,248.53,0.0,2.22,63.24,5.27,2.35,PASS,22.86,Night,No,94.12
2025-01-28 01:33:00,MCH_003,889.49,234.33,15.09,2.39,79.8,4.35,3.28,PASS,40.48,Night,No,85.24
2025-01-28 01:40:00,MCH_015,1144.51,337.46,11.47,2.75,68.84,6.27,0.32,PASS,3.92,Night,No,97.14
2025-01-28 01:57:00,MCH_011,1144.67,313.6,18.14,3.17,62.33,5.04,1.62,PASS,25.73,Night,No,91.66
2025-01-28 02:18:00,MCH_005,922.85,221.17,7.36,2.23,69.9,5.82,1.39,PASS,12.26,Night,No,95.2
2025-01-28 02:34:00,MCH_012,867.55,213.46,30.94,2.1,64.49,6.46,1.01,PASS,11.49,Night,No,91.91
2025-01-28 02:50:00,MCH_003,993.15,232.85,2.27,1.58,78.45,5.33,1.5,PASS,14.75,Night,No,93.08
2025-01-28 03:03:00,MCH_012,1090.02,322.65,16.09,3.51,70.92,6.67,1.96,PASS,22.94,Night,No,89.14
2025-01-28 03:14:00,MCH_001,790.16,204.88,30.74,3.36,71.78,5.21,2.2,PASS,22.61,Night,No,86.81
2025-01-28 03:32:00,MCH_006,1099.6,324.86,24.12,2.4,73.0,6.12,4.28,FAIL,41.49,Night,No,84.96
2025-01-28 03:43:00,MCH_003,1116.61,280.66,28.25,4.1,68.22,5.85,3.41,PASS,46.84,Night,No,79.79
2025-01-28 04:02:00,MCH_011,1195.58,347.76,7.24,2.46,82.43,5.01,0.19,PASS,2.49,Night,Yes,92.28
2025-01-28 04:16:00,MCH_013,859.87,260.71,36.34,3.64,74.59,5.48,1.27,PASS,14.3,Night,No,86.44
2025-01-28 04:27:00,MCH_001,842.0,235.98,21.38,3.91,73.43,6.58,0.72,PASS,8.08,Night,No,88.89
2025-01-28 04:47:00,MCH_006,1076.71,227.31,17.76,2.54,65.49,5.42,2.3,PASS,34.17,Night,No,91.05
2025-01-28 05:01:00,MCH_004,1116.07,318.77,24.29,4.32,74.79,6.08,1.88,PASS,20.35,Night,Yes,83.01
2025-01-28 05:13:00,MCH_006,1054.22,255.58,38.14,4.48,75.19,5.0,1.14,PASS,15.23,Night,Yes,81.25
2025-01-28 05:28:00,MCH_015,624.64,415.75,191.88,3.12,76.19,5.73,1.81,PASS,20.78,Night,Yes,59.26
2025-01-28 05:41:00,MCH_012,1181.4,285.73,10.37,3.08,83.13,6.01,2.44,PASS,32.43,Night,Yes,85.05
2025-01-28 06:01:00,MCH_006,1167.29,283.21,30.35,2.54,68.95,5.13,1.65,PASS,24.7,Morning,No,90.41
2025-01-28 06:14:00,MCH_007,825.27,239.9,12.94,3.65,69.15,5.1,4.13,FAIL,47.77,Morning,No,83.45
2025-01-28 06:32:00,MCH_010,1054.71,295.03,12.58,2.91,74.71,4.93,3.28,PASS,31.12,Morning,No,89.53
2025-01-28 06:50:00,MCH_013,1166.18,280.54,25.65,3.89,67.92,5.55,1.85,PASS,26.64,Morning,No,85.42
2025-01-28 07:03:00,MCH_008,1177.88,272.72,21.17,1.78,72.67,4.79,2.23,PASS,30.92,Morning,No,90.62
2025-01-28 07:19:00,MCH_010,1081.71,251.79,0.0,1.5,76.91,5.23,0.61,PASS,8.35,Morning,No,96.95
2025-01-28 07:34:00,MCH_001,839.01,251.76,33.25,3.03,77.23,5.42,5.02,FAIL,59.65,Morning,No,79.5
